,match_id,match_date,kick_off,competition,season,home_team,away_team,home_score,away_score,attendance,behind_closed_doors,neutral_ground,play_status,match_status,match_status_360,last_updated,last_updated_360,metadata,match_week,competition_stage,stadium,referee
25,3855965,2022-11-06,20:45:00.000,"{'competition_id': 37, 'country_name': 'England', 'competition_name': ""FA Women's Super League""}","{'season_id': 235, 'season_name': '2022/2023'}","{'home_team_id': 1475, 'home_team_name': 'Manchester United', 'home_team_gender': 'female', 'home_team_youth': False, 'home_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 128, 'name': 'Marc Skinner', 'nickname': None, 'dob': '1983-03-23', 'country': {'id': 68, 'name': 'England'}}]}","{'away_team_id': 971, 'away_team_name': 'Chelsea FCW', 'away_team_gender': 'female', 'away_team_youth': False, 'away_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 140, 'name': 'Denise Reddy', 'nickname': None, 'dob': '1970-09-14', 'country': {'id': 241, 'name': 'United States of America'}}]}",1.0,3.0,,False,False,Normal,available,unscheduled,2023-02-23T18:27:05.240617,,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",7,"{'id': 1, 'name': 'Regular Season'}","{'id': 4979, 'name': 'Leigh Sports Village Stadium', 'country': {'id': 68, 'name': 'England'}}","{'id': 833, 'name': 'Cheryl Foster', 'country': {'id': 249, 'name': 'Wales'}}"
26,3855969,2022-11-06,16:00:00.000,"{'competition_id': 37, 'country_name': 'England', 'competition_name': ""FA Women's Super League""}","{'season_id': 235, 'season_name': '2022/2023'}","{'home_team_id': 2652, 'home_team_name': 'Leicester City WFC', 'home_team_gender': 'female', 'home_team_youth': False, 'home_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 639, 'name': 'Willie Kirk', 'nickname': None, 'dob': '1978-06-07', 'country': {'id': 201, 'name': 'Scotland'}}]}","{'away_team_id': 968, 'away_team_name': 'Arsenal WFC', 'away_team_gender': 'female', 'away_team_youth': False, 'away_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 1771, 'name': 'Jonas Eidevall', 'nickname': None, 'dob': '1983-01-28', 'country': {'id': 220, 'name': 'Sweden'}}]}",0.0,4.0,,False,False,Normal,available,unscheduled,2023-02-14T20:41:00.126489,,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",7,"{'id': 1, 'name': 'Regular Season'}","{'id': 20, 'name': 'King Power Stadium ', 'country': {'id': 68, 'name': 'England'}}","{'id': 898, 'name': 'Amy Fearn', 'country': {'id': 68, 'name': 'England'}}"
27,3855964,2022-11-06,17:00:00.000,"{'competition_id': 37, 'country_name': 'England', 'competition_name': ""FA Women's Super League""}","{'season_id': 235, 'season_name': '2022/2023'}","{'home_team_id': 972, 'home_team_name': 'West Ham United LFC', 'home_team_gender': 'female', 'home_team_youth': False, 'home_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 1002150, 'name': 'Paul Konchesky', 'nickname': None, 'dob': '1981-05-15', 'country': {'id': 68, 'name': 'England'}}]}","{'away_team_id': 965, 'away_team_name': 'Brighton & Hove Albion WFC', 'away_team_gender': 'female', 'away_team_youth': False, 'away_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 1002393, 'name': 'Amy Merricks', 'nickname': None, 'dob': None, 'country': {'id': 68, 'name': 'England'}}]}",4.0,5.0,,False,False,Normal,available,unscheduled,2022-11-15T19:15:18.782699,,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",7,"{'id': 1, 'name': 'Regular Season'}","{'id': 116891, 'name': 'Chigwell Construction Stadium', 'country': {'id': 68, 'name': 'England'}}","{'id': 1711, 'name': 'Emily Heaslip', 'country': {'id': 68, 'name': 'England'}}"
28,3855958,2022-10-30,16:00:00.000,"{'competition_id': 37, 'country_name': 'England', 'competition_name': ""FA Women's Super League""}","{'season_id': 235, 'season_name': '2022/2023'}","{'home_team_id': 967, 'home_team_name': 'Everton LFC', 'home_team_gender': 'female', 'home_team_youth': False, 'home_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 1002151, 'name': 'Brian Sørensen', 'nickname': None, 'dob': '1980-06-15', 'country': {'id': 61, 'name': 'Denmark'}}]}","{'away_team_id': 1475, 'away_team_name': 'Manchester United', 'away_team_gender': 'female', 'away_team_youth': False, 'away_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 128, 'name': 'Marc Skinner', 'nickname': None, 'dob': '1983-03-23', 'country': {'id': 68, 'name': 'England'}}]}",0.0,3.0,,False,False,Normal,available,unscheduled,2022-11-15T19:13:52.655004,,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",6,"{'id': 1, 'name': 'Regular Season'}","{'id': 4989, 'name': 'Walton Hall Park', 'country': {'id': 68, 'name': 'England'}}","{'id': 2135, 'name': 'Adam Herczeg', 'country': {'id': 68, 'name': 'England'}}"
29,3855959,2022-10-30,16:00:00.000,"{'competition_id': 37, 'country_name': 'England', 'competition_name': ""FA Women's Super League""}","{'season_id': 235, 'season_name': '2022/2023'}","{'home_team_id': 965, 'home_team_name': 'Brighton & Hove Albion WFC', 'home_team_gender': 'female', 'home_team_youth': False, 'home_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 149, 'name': 'Hope Patricia Powell', 'nickname': 'Hope Powell', 'dob': '1966-12-08', 'country': {'id': 68, 'name': 'England'}}]}","{'away_team_id': 749, 'away_team_name': 'Tottenham Hotspur Women', 'away_team_gender': 'female', 'away_team_youth': False, 'away_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 5389, 'name': 'Rehanne Skinner', 'nickname': None, 'dob': '1979-11-13', 'country': {'id': 68, 'name': 'England'}}]}",0.0,8.0,,False,False,Normal,available,unscheduled,2022-11-15T19:13:02.903904,,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",6,"{'id': 1, 'name': 'Regular Season'}","{'id': 1001076, 'name': 'Broadfield Stadium', 'country': {'id': 68, 'name': 'England'}}","{'id': 1710, 'name': 'Louise Saunders', 'country': {'id': 68, 'name': 'England'}}"
30,3855962,2022-10-30,16:00:00.000,"{'competition_id': 37, 'country_name': 'England', 'competition_name': ""FA Women's Super League""}","{'season_id': 235, 'season_name': '2022/2023'}","{'home_team_id': 974, 'home_team_name': 'Reading WFC', 'home_team_gender': 'female', 'home_team_youth': False, 'home_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 144, 'name': 'Kelly Chambers', 'nickname': None, 'dob': '1986-01-11', 'country': {'id': 68, 'name': 'England'}}]}","{'away_team_id': 2652, 'away_team_name': 'Leicester City WFC', 'away_team_gender': 'female', 'away_team_youth': False, 'away_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 1000888, 'name': 'Lydia Bedford', 'nickname': None, 'dob': None, 'country': {'id': 68, 'name': 'England'}}]}",2.0,1.0,,False,False,Normal,available,unscheduled,2022-11-15T19:11:22.616361,,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",6,"{'id': 1, 'name': 'Regular Season'}","{'id': 223, 'name': 'Select Car Leasing Stadium', 'country': {'id': 68, 'name': 'England'}}","{'id': 1711, 'name': 'Emily Heaslip', 'country': {'id': 68, 'name': 'England'}}"
31,3855963,2022-10-30,20:45:00.000,"{'competition_id': 37, 'country_name': 'England', 'competition_name': ""FA Women's Super League""}","{'season_id': 235, 'season_name': '2022/2023'}","{'home_team_id': 968, 'home_team_name': 'Arsenal WFC', 'home_team_gender': 'female', 'home_team_youth': False, 'home_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 1771, 'name': 'Jonas Eidevall', 'nickname': None, 'dob': '1983-01-28', 'country': {'id': 220, 'name': 'Sweden'}}]}","{'away_team_id': 972, 'away_team_name': 'West Ham United LFC', 'away_team_gender': 'female', 'away_team_youth': False, 'away_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 1002150, 'name': 'Paul Konchesky', 'nickname': None, 'dob': '1981-05-15', 'country': {'id': 68, 'name': 'England'}}]}",3.0,1.0,,False,False,Normal,available,unscheduled,2022-11-15T19:10:36.074606,,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",6,"{'id': 1, 'name': 'Regular Season'}","{'id': 456, 'name': 'Meadow Park ', 'country': {'id': 68, 'name': 'England'}}","{'id': 937, 'name': 'Abigail Byrne', 'country': {'id': 68, 'name': 'England'}}"
32,3855957,2022-10-23,19:45:00.000,"{'competition_id': 37, 'country_name': 'England', 'competition_name': ""FA Women's Super League""}","{'season_id': 235, 'season_name': '2022/2023'}","{'home_team_id': 965, 'home_team_name': 'Brighton & Hove Albion WFC', 'home_team_gender': 'female', 'home_team_youth': False, 'home_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 149, 'name': 'Hope Patricia Powell', 'nickname': 'Hope Powell', 'dob': '1966-12-08', 'country': {'id': 68, 'name': 'England'}}]}","{'away_team_id': 971, 'away_team_name': 'Chelsea FCW', 'away_team_gender': 'female', 'away_team_youth': False, 'away_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 152, 'name': 'Emma Hayes', 'nickname': None, 'dob': '1976-10-18', 'country': {'id': 68, 'name': 'England'}}]}",0.0,2.0,,False,False,Normal,available,unscheduled,2022-11-15T19:09:48.165561,,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",5,"{'id': 1, 'name': 'Regular Season'}","{'id': 1001076, 'name': 'Broadfield Stadium', 'country': {'id': 68, 'name': 'England'}}","{'id': 937, 'name': 'Abigail Byrne', 'country': {'id': 68, 'name': 'England'}}"
33,3855950,2022-10-16,19:45:00.000,"{'competition_id': 37, 'country_name': 'England', 'competition_name': ""FA Women's Super League""}","{'season_id': 235, 'season_name': '2022/2023'}","{'home_team_id': 974, 'home_team_name': 'Reading WFC', 'home_team_gender': 'female', 'home_team_youth': False, 'home_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 144, 'name': 'Kelly Chambers', 'nickname': None, 'dob': '1986-01-11', 'country': {'id': 68, 'name': 'England'}}]}","{'away_team_id': 968, 'away_team_name': 'Arsenal WFC', 'away_team_gender': 'female', 'away_team_youth': False, 'away_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 1771, 'name': 'Jonas Eidevall', 'nickname': None, 'dob': '1983-01-28', 'country': {'id': 220, 'name': 'Sweden'}}]}",0.0,1.0,,False,False,Normal,available,unscheduled,2022-11-15T19:06:22.486151,,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",4,"{'id': 1, 'name': 'Regular Season'}","{'id': 223, 'name': 'Select Car Leasing Stadium', 'country': {'id': 68, 'name': 'England'}}","{'id': 1710, 'name': 'Louise Saunders', 'country': {'id': 68, 'name': 'England'}}"
34,3855951,2022-10-16,13:00:00.000,"{'competition_id': 37, 'country_name': 'England', 'competition_name': ""FA Women's Super League""}","{'season_id': 235, 'season_name': '2022/2023'}","{'home_team_id': 1475, 'home_team_name': 'Manchester United', 'home_team_gender': 'female', 'home_team_youth': False, 'home_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 128, 'name': 'Marc Skinner', 'nickname': None, 'dob': '1983-03-23', 'country': {'id': 68, 'name': 'England'}}]}","{'away_team_id': 965, 'away_team_name': 'Brighton & Hove Albion WFC', 'away_team_gender': 'female', 'away_team_youth': False, 'away_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 149, 'name': 'Hope Patricia Powell', 'nickname': 'Hope Powell', 'dob': '1966-12-08', 'country': {'id': 68, 'name': 'England'}}]}",4.0,0.0,,False,False,Normal,available,unscheduled,2022-11-15T19:05:40.277878,,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",4,"{'id': 1, 'name': 'Regular Season'}","{'id': 4979, 'name': 'Leigh Sports Village Stadium', 'country': {'id': 68, 'name': 'England'}}","{'id': 1711, 'name': 'Emily Heaslip', 'country': {'id': 68, 'name': 'England'}}"
35,3855948,2022-10-16,15:00:00.000,"{'competition_id': 37, 'country_name': 'England', 'competition_name': ""FA Women's Super League""}","{'season_id': 235, 'season_name': '2022/2023'}","{'home_team_id': 749, 'home_team_name': 'Tottenham Hotspur Women', 'home_team_gender': 'female', 'home_team_youth': False, 'home_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 5389, 'name': 'Rehanne Skinner', 'nickname': None, 'dob': '1979-11-13', 'country': {'id': 68, 'name': 'England'}}]}","{'away_team_id': 966, 'away_team_name': 'Liverpool WFC', 'away_team_gender': 'female', 'away_team_youth': False, 'away_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 139, 'name': 'Matt Beard', 'nickname': None, 'dob': '1978-01-09', 'country': {'id': 68, 'name': 'England'}}]}",1.0,0.0,,False,False,Normal,available,unscheduled,2022-11-15T19:04:03.987332,,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",4,"{'id': 1, 'name': 'Regular Season'}","{'id': 4420, 'name': 'Brisbane Road', 'country': {'id': 68, 'name': 'England'}}","{'id': 937, 'name': 'Abigail Byrne', 'country': {'id': 68, 'name': 'England'}}"
36,3852834,2022-09-29,19:30:00.000,"{'competition_id': 37, 'country_name': 'England', 'competition_name': ""FA Women's Super League""}","{'season_id': 235, 'season_name': '2022/2023'}","{'home_team_id': 967, 'home_team_name': 'Everton LFC', 'home_team_gender': 'female', 'home_team_youth': False, 'home_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 1002151, 'name': 'Brian Sørensen', 'nickname': None, 'dob': '1980-06-15', 'country': {'id': 61, 'name': 'Denmark'}}]}","{'away_team_id': 2652, 'away_team_name': 'Leicester City WFC', 'away_team_gender': 'female', 'away_team_youth': False, 'away_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 1000888, 'name': 'Lydia Bedford', 'nickname': None, 'dob': None, 'country': {'id': 68, 'name': 'England'}}]}",1.0,0.0,,False,False,Normal,available,unscheduled,2022-11-15T19:03:16.599116,,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",1,"{'id': 1, 'name': 'Regular Season'}","{'id': 4989, 'name': 'Walton Hall Park', 'country': {'id': 68, 'name': 'England'}}","{'id': 833, 'name': 'Cheryl Foster', 'country': {'id': 249, 'name': 'Wales'}}"
37,3852845,2022-09-25,19:45:00.000,"{'competition_id': 37, 'country_name': 'England', 'competition_name': ""FA Women's Super League""}","{'season_id': 235, 'season_name': '2022/2023'}","{'home_team_id': 966, 'home_team_name': 'Liverpool WFC', 'home_team_gender': 'female', 'home_team_youth': False, 'home_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 139, 'name': 'Matt Beard', 'nickname': None, 'dob': '1978-01-09', 'country': {'id': 68, 'name': 'England'}}]}","{'away_team_id': 967, 'away_team_name': 'Everton LFC', 'away_team_gender': 'female', 'away_team_youth': False, 'away_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 1002151, 'name': 'Brian Sørensen', 'nickname': None, 'dob': '1980-06-15', 'country': {'id': 61, 'name': 'Denmark'}}]}",0.0,3.0,,False,False,Normal,available,unscheduled,2022-11-15T19:01:36.323046,,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",3,"{'id': 1, 'name': 'Regular Season'}","{'id': 6, 'name': 'Anfield ', 'country': {'id': 68, 'name': 'England'}}","{'id': 938, 'name': 'Andrew Kitchen', 'country': {'id': 68, 'name': 'England'}}"
38,3852844,2022-09-25,17:00:00.000,"{'competition_id': 37, 'country_name': 'England', 'competition_name': ""FA Women's Super League""}","{'season_id': 235, 'season_name': '2022/2023'}","{'home_team_id': 971, 'home_team_name': 'Chelsea FCW', 'home_team_gender': 'female', 'home_team_youth': False, 'home_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 152, 'name': 'Emma Hayes', 'nickname': None, 'dob': '1976-10-18', 'country': {'id': 68, 'name': 'England'}}]}","{'away_team_id': 746, 'away_team_name': 'Manchester City WFC', 'away_team_gender': 'female', 'away_team_youth': False, 'away_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 5115, 'name': 'Gareth Taylor', 'nickname': None, 'dob': '1973-02-25', 'country': {'id': 249, 'name': 'Wales'}}]}",2.0,0.0,,False,False,Normal,available,unscheduled,2022-11-15T19:00:53.085535,,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",3,"{'id': 1, 'name': 'Regular Season'}","{'id': 132, 'name': 'Kingsmeadow', 'country': {'id': 68, 'name': 'England'}}","{'id': 937, 'name': 'Abigail Byrne', 'country': {'id': 68, 'name': 'England'}}"
39,3852842,2022-09-25,16:00:00.000,"{'competition_id': 37, 'country_name': 'England', 'competition_name': ""FA Women's Super League""}","{'season_id': 235, 'season_name': '2022/2023'}","{'home_team_id': 2652, 'home_team_name': 'Leicester City WFC', 'home_team_gender': 'female', 'home_team_youth': False, 'home_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 1000888, 'name': 'Lydia Bedford', 'nickname': None, 'dob': None, 'country': {'id': 68, 'name': 'England'}}]}","{'away_team_id': 2647, 'away_team_name': 'Aston Villa', 'away_team_gender': 'female', 'away_team_youth': False, 'away_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 3978, 'name': 'Carla Ward', 'nickname': None, 'dob': '1982-12-21', 'country': {'id': 68, 'name': 'England'}}]}",0.0,2.0,,False,False,Normal,available,unscheduled,2022-11-15T19:00:04.194040,,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",3,"{'id': 1, 'name': 'Regular Season'}","{'id': 20, 'name': 'King Power Stadium ', 'country': {'id': 68, 'name': 'England'}}","{'id': 909, 'name': 'Thomas Parsons', 'country': {'id': 68, 'name': 'England'}}"
40,3852846,2022-09-25,15:00:00.000,"{'competition_id': 37, 'country_name': 'England', 'competition_name': ""FA Women's Super League""}","{'season_id': 235, 'season_name': '2022/2023'}","{'home_team_id': 965, 'home_team_name': 'Brighton & Hove Albion WFC', 'home_team_gender': 'female', 'home_team_youth': False, 'home_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 149, 'name': 'Hope Patricia Powell', 'nickname': 'Hope Powell', 'dob': '1966-12-08', 'country': {'id': 68, 'name': 'England'}}]}","{'away_team_id': 974, 'away_team_name': 'Reading WFC', 'away_team_gender': 'female', 'away_team_youth': False, 'away_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 144, 'name': 'Kelly Chambers', 'nickname': None, 'dob': '1986-01-11', 'country': {'id': 68, 'name': 'England'}}]}",2.0,1.0,,False,False,Normal,available,unscheduled,2022-11-15T18:59:16.050530,,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",3,"{'id': 1, 'name': 'Regular Season'}","{'id': 203, 'name': 'The American Express Community Stadium', 'country': {'id': 68, 'name': 'England'}}","{'id': 1005310, 'name': 'Lauren Impey', 'country': {'id': 68, 'name': 'England'}}"
41,3852841,2022-09-24,14:30:00.000,"{'competition_id': 37, 'country_name': 'England', 'competition_name': ""FA Women's Super League""}","{'season_id': 235, 'season_name': '2022/2023'}","{'home_team_id': 968, 'home_team_name': 'Arsenal WFC', 'home_team_gender': 'female', 'home_team_youth': False, 'home_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 1771, 'name': 'Jonas Eidevall', 'nickname': None, 'dob': '1983-01-28', 'country': {'id': 220, 'name': 'Sweden'}}]}","{'away_team_id': 749, 'away_team_name': 'Tottenham Hotspur Women', 'away_team_gender': 'female', 'away_team_youth': False, 'away_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 5389, 'name': 'Rehanne Skinner', 'nickname': None, 'dob': '1979-11-13', 'country': {'id': 68, 'name': 'England'}}]}",4.0,0.0,,False,False,Normal,available,unscheduled,2022-11-15T18:58:29.795792,,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",3,"{'id': 1, 'name': 'Regular Season'}","{'id': 3, 'name': 'Emirates Stadium', 'country': {'id': 68, 'name': 'England'}}","{'id': 566, 'name': 'Rebecca Welch', 'country': {'id': 68, 'name': 'England'}}"
42,3855966,2022-11-06,16:00:00.000,"{'competition_id': 37, 'country_name': 'England', 'competition_name': ""FA Women's Super League""}","{'season_id': 235, 'season_name': '2022/2023'}","{'home_team_id': 966, 'home_team_name': 'Liverpool WFC', 'home_team_gender': 'female', 'home_team_youth': False, 'home_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 139, 'name': 'Matt Beard', 'nickname': None, 'dob': '1978-01-09', 'country': {'id': 68, 'name': 'England'}}]}","{'away_team_id': 2647, 'away_team_name': 'Aston Villa', 'away_team_gender': 'female', 'away_team_youth': False, 'away_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 3978, 'name': 'Carla Ward', 'nickname': None, 'dob': '1982-12-21', 'country': {'id': 68, 'name': 'England'}}]}",0.0,1.0,,False,False,Normal,available,unscheduled,2023-02-22T18:00:26.896325,,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",7,"{'id': 1, 'name': 'Regular Season'}","{'id': 579, 'name': 'Prenton Park', 'country': {'id': 68, 'name': 'England'}}","{'id': 923, 'name': 'Robert Massey Ellis', 'country': {'id': 68, 'name': 'England'}}"
43,3855967,2022-11-06,16:00:00.000,"{'competition_id': 37, 'country_name': 'England', 'competition_name': ""FA Women's Super League""}","{'season_id': 235, 'season_name': '2022/2023'}","{'home_team_id': 974, 'home_team_name': 'Reading WFC', 'home_team_gender': 'female', 'home_team_youth': False, 'home_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 144, 'name': 'Kelly Chambers', 'nickname': None, 'dob': '1986-01-11', 'country': {'id': 68, 'name': 'England'}}]}","{'away_team_id': 746, 'away_team_name': 'Manchester City WFC', 'away_team_gender': 'female', 'away_team_youth': False, 'away_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 5115, 'name': 'Gareth Taylor', 'nickname': None, 'dob': '1973-02-25', 'country': {'id': 249, 'name': 'Wales'}}]}",0.0,3.0,,False,False,Normal,available,unscheduled,2022-12-02T07:04:49.262958,,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",7,"{'id': 1, 'name': 'Regular Season'}","{'id': 223, 'name': 'Select Car Leasing Stadium', 'country': {'id': 68, 'name': 'England'}}","{'id': 937, 'name': 'Abigail Byrne', 'country': {'id': 68, 'name': 'England'}}"
44,3855946,2022-10-15,13:30:00.000,"{'competition_id': 37, 'country_name': 'England', 'competition_name': ""FA Women's Super League""}","{'season_id': 235, 'season_name': '2022/2023'}","{'home_team_id': 2647, 'home_team_name': 'Aston Villa', 'home_team_gender': 'female', 'home_team_youth': False, 'home_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 3978, 'name': 'Carla Ward', 'nickname': None, 'dob': '1982-12-21', 'country': {'id': 68, 'name': 'England'}}]}","{'away_team_id': 972, 'away_team_name': 'West Ham United LFC', 'away_team_gender': 'female', 'away_team_youth': False, 'away_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 1002150, 'name': 'Paul Konchesky', 'nickname': None, 'dob': '1981-05-15', 'country': {'id': 68, 'name': 'England'}}]}",1.0,2.0,,False,False,Normal,available,unscheduled,2022-11-04T13:00:48.868539,,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",4,"{'id': 1, 'name': 'Regular Season'}","{'id': 1001075, 'name': 'Poundland Bescot Stadium', 'country': {'id': 68, 'name': 'England'}}","{'id': 833, 'name': 'Cheryl Foster', 'country': {'id': 249, 'name': 'Wales'}}"
45,3855960,2022-10-30,16:00:00.000,"{'competition_id': 37, 'country_name': 'England', 'competition_name': ""FA Women's Super League""}","{'season_id': 235, 'season_name': '2022/2023'}","{'home_team_id': 971, 'home_team_name': 'Chelsea FCW', 'home_team_gender': 'female', 'home_team_youth': False, 'home_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 152, 'name': 'Emma Hayes', 'nickname': None, 'dob': '1976-10-18', 'country': {'id': 68, 'name': 'England'}}]}","{'away_team_id': 2647, 'away_team_name': 'Aston Villa', 'away_team_gender': 'female', 'away_team_youth': False, 'away_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 3978, 'name': 'Carla Ward', 'nickname': None, 'dob': '1982-12-21', 'country': {'id': 68, 'name': 'England'}}]}",3.0,1.0,,False,False,Normal,available,unscheduled,2022-11-15T19:12:13.908615,,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",6,"{'id': 1, 'name': 'Regular Season'}","{'id': 132, 'name': 'Kingsmeadow', 'country': {'id': 68, 'name': 'England'}}","{'id': 1512, 'name': 'Martin Woods', 'country': {'id': 68, 'name': 'England'}}"
46,3855961,2022-10-30,16:00:00.000,"{'competition_id': 37, 'country_name': 'England', 'competition_name': ""FA Women's Super League""}","{'season_id': 235, 'season_name': '2022/2023'}","{'home_team_id': 746, 'home_team_name': 'Manchester City WFC', 'home_team_gender': 'female', 'home_team_youth': False, 'home_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 5115, 'name': 'Gareth Taylor', 'nickname': None, 'dob': '1973-02-25', 'country': {'id': 249, 'name': 'Wales'}}]}","{'away_team_id': 966, 'away_team_name': 'Liverpool WFC', 'away_team_gender': 'female', 'away_team_youth': False, 'away_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 139, 'name': 'Matt Beard', 'nickname': None, 'dob': '1978-01-09', 'country': {'id': 68, 'name': 'England'}}]}",2.0,1.0,,False,False,Normal,available,unscheduled,2022-11-15T19:14:36.192491,,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",6,"{'id': 1, 'name': 'Regular Season'}","{'id': 99, 'name': 'Academy Stadium ', 'country': {'id': 68, 'name': 'England'}}","{'id': 914, 'name': 'Kirsty Dowle', 'country': {'id': 68, 'name': 'England'}}"
